words,polarity,negativeCounter,neutralCounter,positiveCounter,iteration
жилавий[+:1 -:3 0:0 I:3]
стрункий[+:3 -:0 0:0 I:2]
ставний[+:4 -:0 0:0 I:3]
поставний[+:4 -:0 0:0 I:3]
статурний[+:3 -:0 0:0 I:4]
кремезний[+:4 -:3 0:0 I:2]
як_струна[+:0 -:0 0:0 I:4]
о_як_в'юн[+:0 -:0 0:0 I:4]
атмосфера[+:1 -:0 0:0 I:3]
повітря[+:1 -:1 0:0 I:3]
стратосфера[+:1 -:0 0:0 I:4]
небеса[+:3 -:0 0:0 I:3]
небесна_сфера[+:1 -:0 0:0 I:4]
умови[+:1 -:1 0:0 I:2]
обставині_обстановка[+:1 -:0 0:0 I:4]
ато[+:0 -:1 0:0 I:1]
і_атож_справді[+:0 -:1 0:0 I:2]
авжеа_то_б_бо_інакше[+:0 -:1 0:0 I:2]
в_противному_разі[+:0 -:1 0:0 I:2]
коли_ні[+:0 -:2 0:0 I:2]
якби_ні[+:0 -:2 0:0 I:2]
бо_досі[+:0 -:2 0:0 I:2]
досі[+:0 -:2 0:0 I:2]
і_ато_справді[+:0 -:1 0:0 I:2]
авжеа_то_інакше[+:0 -:1 0:0 I:2]
в_противне_му_разі[+:0 -:1 0:0 I:2]
атом[+:0 -:0 0:0 I:3]
часточка[+:1 -:0 0:1 I:2]
частинка[+:0 -:1 0:1 I:2]
йота[+:0 -:0 0:0 I:4]
дрібка[+:1 -:1 0:0 I:3]
крихтиночка[+:0 -:0 0:0 I:4]
атракціон[+:2 -:0 0:0 I:3]
видовище[+:2 -:1 0:0 I:3]
трюк_ефектний_номер[+:1 -:0 0:0 I:4]
розвага[+:4 -:1 0:0 I:2]
атракція[+:1 -:0 0:0 I:2]
принада[+:7 -:0 0:0 I:2]
привабливість_притягання[+:1 -:0 0:0 I:3]
потяг[+:1 -:0 0:0 I:1]
магнет[+:3 -:0 0:0 I:3]
атрамент[+:0 -:0 0:0 I:-1]
чорнило[+:0 -:0 0:0 I:-1]
властивість[+:4 -:0 0:0 I:3]
означення[+:1 -:0 0:0 I:4]
атрофуватися[+:0 -:2 0:0 I:5]
зникати_відмирати[+:0 -:1 0:0 I:6]
прив'ядати[+:0 -:5 0:0 I:4]
за-[+:0 -:1 0:0 I:4]
афект[+:3 -:0 0:0 I:2]
пристрасть[+:7 -:0 0:0 I:1]
раж[+:2 -:0 0:0 I:3]
розпал[+:2 -:1 0:0 I:3]
нестяма[+:3 -:0 0:0 I:2]
гістерика[+:1 -:0 0:0 I:3]
афектація[+:1 -:0 0:0 I:2]
неприродне_збудження[+:1 -:0 0:0 I:3]
екзальтація[+:1 -:0 0:0 I:1]
небезпечна_~,_заміноване_поле[+:0 -:1 0:0 I:3]
афіша[+:2 -:0 0:0 I:4]
оголошення[+:2 -:2 0:0 I:3]
рекляма[+:1 -:0 0:1 I:5]
плякат[+:2 -:0 0:0 I:4]
афішка[+:2 -:0 0:0 I:5]
листівка[+:2 -:0 0:0 I:4]
реклямувати[+:0 -:2 0:0 I:4]
виставляти[+:0 -:3 0:0 I:2]
привертати_увагу_до[+:0 -:1 0:0 I:4]
вихваляти[+:0 -:8 0:0 I:4]
афоризм[+:3 -:0 0:0 I:3]
крилатий_вираз[+:1 -:0 0:0 I:4]
прислів'я[+:2 -:0 0:0 I:4]
приказка[+:3 -:0 0:0 I:4]
приповідка[+:3 -:0 0:0 I:4]
афронт[+:0 -:1 0:0 I:3]
образа[+:0 -:1 0:0 I:2]
зневага[+:1 -:2 0:0 I:3]
ганьба[+:2 -:1 0:0 I:3]
знеславлення[+:0 -:1 0:0 I:4]
знечещення[+:0 -:1 0:0 I:4]
ах[+:0 -:0 0:0 I:-1]
ох[+:0 -:0 0:0 I:-1]
ой[+:0 -:0 0:0 I:-1]
йой[+:0 -:0 0:0 I:-1]
ой-йой[+:0 -:0 0:0 I:-1]
ай[+:0 -:0 0:0 I:-1]
ач[+:0 -:0 0:1 I:3]
бач[+:0 -:0 0:1 I:2]
бачте[+:0 -:0 0:1 I:4]
дивись[+:0 -:0 0:2 I:3]
дивіться[+:0 -:0 0:1 I:4]
може[+:0 -:0 0:1 I:2]
можливо[+:0 -:0 0:1 I:1]
мабуть[+:4 -:1 0:0 I:2]
здається[+:0 -:1 0:0 I:1]
аяй[+:1 -:0 0:0 I:5]
аяй-яй[+:1 -:0 0:0 I:6]
соромся[+:1 -:0 0:0 I:6]
сором[+:1 -:0 0:0 I:4]
який_сором[+:1 -:0 0:0 I:6]
і_не_сором[+:1 -:0 0:0 I:6]
аякже[+:0 -:1 0:0 I:2]
ая[+:0 -:1 0:0 I:3]
овва[+:0 -:2 0:0 I:3]
як_би_не_так[+:0 -:1 0:0 I:3]
бабуся[+:0 -:1 0:0 I:3]
бабуня[+:0 -:1 0:0 I:3]
бабця[+:0 -:1 0:0 I:3]
бабунця[+:0 -:1 0:0 I:3]
бабусенька[+:0 -:1 0:0 I:3]
бабусечка[+:0 -:1 0:0 I:3]
бабера[+:0 -:1 0:0 I:3]
бабега[+:0 -:1 0:0 I:3]
бабище[+:0 -:1 0:0 I:3]
бабисько[+:0 -:1 0:0 I:3]
жінка[+:0 -:5 0:0 I:2]
дружина[+:0 -:1 0:0 I:1]
ворожка[+:0 -:1 0:0 I:3]
шептуха[+:0 -:3 0:0 I:3]
бовван[+:0 -:1 0:0 I:1]
довбня[+:0 -:3 0:0 I:2]
бабій[+:0 -:1 0:3 I:3]
баболюб[+:0 -:0 0:1 I:4]
залицяльник[+:0 -:0 0:1 I:2]
зальотник[+:0 -:0 0:2 I:2]
донжуан[+:0 -:1 0:2 I:3]
ловелас[+:0 -:0 0:1 I:2]
джиґун[+:0 -:3 0:2 I:3]
бабкуватий[+:0 -:2 0:0 I:5]
старкуватий[+:0 -:1 0:0 I:5]
зморшкуватий[+:0 -:2 0:0 I:5]
бабрати[+:0 -:1 0:0 I:4]
бруднити[+:0 -:7 0:0 I:3]
бабратися[+:2 -:0 0:0 I:2]
порпатися[+:2 -:0 0:0 I:1]
длубатися[+:4 -:0 0:0 I:2]
баблятися[+:1 -:0 0:0 I:3]
бруднитися[+:2 -:1 0:0 I:3]
бавити[+:0 -:1 0:3 I:2]
забавляти[+:0 -:1 0:2 I:2]
розважати[+:0 -:4 0:1 I:2]
тішити[+:0 -:4 0:4 I:3]
барити[+:0 -:0 0:1 I:2]
бавитися[+:0 -:2 0:0 I:3]
гратися[+:0 -:1 0:0 I:3]
забавлятися[+:0 -:4 0:0 I:3]
розважатися[+:0 -:3 0:0 I:3]
тішитися[+:2 -:4 0:0 I:4]
баритися[+:2 -:1 0:1 I:3]
багатий[+:6 -:2 0:0 I:2]
заможний[+:3 -:1 0:0 I:3]
маєтний[+:2 -:0 0:0 I:3]
грошовитий[+:3 -:0 0:0 I:3]
забезпечений[+:6 -:0 0:0 I:3]
за_імущий[+:2 -:0 0:0 I:3]
хазяйський[+:4 -:0 0:0 I:3]
рясний[+:6 -:2 0:0 I:2]
буйний[+:8 -:1 0:0 I:2]
щедрий[+:5 -:1 0:0 I:2]
розкішний[+:6 -:1 0:0 I:1]
пишний[+:6 -:2 0:0 I:2]
шикарний[+:3 -:0 0:0 I:1]
цінний[+:0 -:2 0:0 I:1]
коштовний[+:2 -:2 0:0 I:1]
якісний[+:4 -:0 0:0 I:3]
широкий[+:2 -:0 0:0 I:1]
великий[+:11 -:3 0:0 I:2]
різноманітний[+:2 -:0 0:0 I:2]
багатенький[+:1 -:0 0:0 I:3]
багатющий[+:1 -:0 0:0 I:3]
пребагатий[+:1 -:0 0:0 I:3]
багатир[+:0 -:0 0:1 I:4]
і_багатій[+:0 -:0 0:1 I:5]
багач[+:0 -:0 0:1 I:5]
дука[+:0 -:0 0:2 I:5]
дукар[+:0 -:0 0:2 I:5]
дукач[+:0 -:0 0:2 I:5]
золотий_мішок[+:0 -:0 0:1 I:5]
капіталіст[+:0 -:0 0:0 I:3]
вернидуб[+:0 -:0 0:1 I:5]
вернигора[+:0 -:0 0:1 I:5]
ломус[+:0 -:2 0:1 I:4]
багатій[+:0 -:1 0:1 I:4]
і_багатир[+:0 -:0 0:0 I:5]
багатіти[+:1 -:0 0:0 I:3]
багатішати[+:1 -:0 0:0 I:4]
багатшати[+:1 -:0 0:0 I:4]
збагачуватися[+:1 -:0 0:0 I:4]
розживатися[+:2 -:0 0:0 I:4]
вбиватися_в_пір'я[+:2 -:1 0:0 I:4]
спинатися_на_ноги[+:1 -:0 0:0 I:4]
набивати_кишені[+:1 -:0 0:0 I:4]
багато[+:1 -:0 0:0 I:0]
чимало[+:1 -:0 0:0 I:1]
нетрохи[+:1 -:0 0:0 I:1]
много[+:1 -:0 0:0 I:1]
-_купа[+:1 -:0 0:0 I:1]
сила[+:2 -:0 0:0 I:1]
безліч[+:1 -:0 0:0 I:1]
море[+:3 -:0 0:0 I:1]
гибель[+:1 -:0 0:0 I:1]
хмара[+:3 -:0 0:0 I:1]
тьма[+:1 -:0 0:0 I:1]
повна_торба[+:1 -:0 0:0 I:1]
без_ліку[+:2 -:0 0:0 I:1]
без_числа[+:1 -:0 0:0 I:1]
непочатий_край[+:1 -:0 0:0 I:1]
до_біса[+:1 -:0 0:0 I:1]
до_гибелі[+:1 -:0 0:0 I:1]
сила-силенна[+:2 -:0 0:0 I:1]
тьма-тьменна[+:2 -:0 0:0 I:1]
хоч_залийся[+:1 -:0 0:0 I:1]
хоч_лопатою_вигрібай[+:1 -:0 0:0 I:1]
такого[+:1 -:0 0:0 I:1]
повно[+:3 -:0 0:0 I:1]
базар[+:1 -:0 0:0 I:1]
достобіса[+:1 -:0 0:0 I:1]
значно[+:5 -:0 0:0 I:1]
далеко[+:1 -:1 0:0 I:0]
куди[+:3 -:0 0:0 I:1]
набагато[+:2 -:0 0:0 I:0]
незрівнянно[+:2 -:0 0:0 I:1]
багатенько[+:3 -:0 0:0 I:1]
багацько[+:1 -:0 0:0 I:1]
пребагато[+:1 -:0 0:0 I:1]
багатозначний[+:4 -:0 0:0 I:4]
значущий[+:7 -:0 0:0 I:3]
значливий[+:2 -:0 0:0 I:4]
промовистий[+:6 -:0 0:0 I:3]
вимовний[+:3 -:0 0:0 I:3]
красномовний[+:4 -:0 0:0 I:3]
багатство[+:3 -:0 0:0 I:2]
достаток[+:1 -:0 0:0 I:2]
майно[+:1 -:0 0:0 I:1]
маєтність[+:3 -:0 0:0 I:2]
скарб[+:5 -:0 0:0 I:2]
капітал[+:3 -:0 0:0 I:2]
золото-срібло[+:2 -:0 0:0 I:3]
золоті_гори[+:2 -:0 0:0 I:3]
золоте_дно[+:1 -:0 0:0 I:3]
багаття[+:1 -:0 0:0 I:2]
вогнище[+:3 -:0 0:0 I:2]
ватра[+:2 -:0 0:1 I:3]
вогонь[+:2 -:0 0:0 I:1]
полум'я[+:6 -:0 0:0 I:2]
кострище[+:1 -:0 0:0 I:3]
багаттячко[+:1 -:0 0:0 I:3]
багва[+:0 -:1 0:0 I:4]
багно[+:0 -:3 0:0 I:3]
багнет[+:0 -:0 0:0 I:-1]
штик[+:0 -:0 0:0 I:-1]
багнистий[+:1 -:1 0:0 I:3]
грузький[+:0 -:1 0:0 I:2]
тряський[+:0 -:1 0:0 I:4]
плавкий[+:6 -:1 0:0 I:2]
болотистий[+:0 -:0 0:0 I:4]
тванистий[+:1 -:1 0:0 I:3]
трясовинний[+:0 -:0 0:0 I:4]
мочаруватий[+:0 -:0 0:0 I:4]
багняний[+:0 -:0 0:0 I:4]
багнявий[+:0 -:0 0:0 I:4]
болото[+:0 -:1 0:0 I:2]
рудка[+:1 -:1 0:0 I:4]
драговина[+:0 -:3 0:0 I:4]
драгва[+:0 -:3 0:0 I:4]
багновище[+:0 -:1 0:0 I:4]
багновиця[+:0 -:1 0:0 I:4]
мочар[+:0 -:1 0:0 I:4]
мочарі[+:0 -:1 0:0 I:4]
багнюка[+:0 -:3 0:0 I:3]
тванюка[+:0 -:2 0:0 I:3]
твань[+:0 -:3 0:0 I:3]
калюжа[+:0 -:4 0:0 I:3]
баюра[+:0 -:1 0:0 I:2]
багнище[+:0 -:1 0:0 I:4]
багнисько[+:0 -:1 0:0 I:4]
багнути[+:1 -:0 0:0 I:2]
бажати[+:1 -:0 0:0 I:1]
багряний[+:4 -:1 0:0 I:3]
густочервоний[+:1 -:0 0:0 I:3]
криваво-червоний[+:1 -:0 0:0 I:4]
пурпуровий[+:3 -:0 0:0 I:4]
буряковий[+:2 -:0 0:0 I:3]
багрянистий[+:1 -:0 0:0 I:4]
багрий[+:1 -:0 0:0 I:4]
багривий[+:1 -:0 0:0 I:4]
баґаж[+:1 -:0 0:0 I:1]
речі[+:1 -:0 0:0 I:0]
вантаж[+:2 -:0 0:0 I:1]
знання[+:4 -:1 0:0 I:2]
ерудиція[+:2 -:0 0:0 I:2]
бадилля[+:0 -:4 0:0 I:5]
гичка[+:0 -:1 0:0 I:5]
гич[+:0 -:1 0:0 I:6]
ботвина[+:0 -:1 0:0 I:6]
ботвиння[+:0 -:1 0:0 I:5]
билля[+:0 -:1 0:0 I:6]
стебелля[+:0 -:1 0:0 I:5]
бадиллячко[+:0 -:1 0:0 I:6]
бадьорий[+:1 -:0 0:0 I:1]
молодецький[+:1 -:1 0:0 I:2]
безжурний[+:2 -:0 0:0 I:1]
бравурний[+:1 -:0 0:0 I:2]
сонцелюбний[+:3 -:0 0:0 I:2]
недремний[+:1 -:0 0:0 I:2]
недріманний[+:2 -:0 0:0 I:2]
бадьористий[+:3 -:0 0:0 I:3]
підбадьорливий[+:1 -:0 0:0 I:3]
бадьорущий[+:1 -:0 0:0 I:3]
який_бадьорить[+:1 -:0 0:0 I:4]
бадьоритися[+:1 -:1 0:0 I:4]
храбруватися[+:0 -:0 0:0 I:5]
набиратися_духу[+:0 -:3 0:0 I:4]
не_падати_духом[+:0 -:0 0:0 I:5]
кокошитися[+:2 -:0 0:0 I:4]
гороїжитися[+:1 -:0 0:0 I:3]
бажаний[+:0 -:1 0:0 I:1]
побажаний[+:0 -:2 0:0 I:2]
жаданий[+:0 -:2 0:0 I:1]
пожаданий[+:0 -:2 0:0 I:2]
бажання[+:3 -:0 0:0 I:1]
охота[+:2 -:0 0:0 I:1]
хотіння[+:3 -:0 0:0 I:2]
жадання[+:4 -:0 0:0 I:2]
прагнення[+:7 -:0 0:0 I:2]
кортячка[+:3 -:0 0:0 I:2]
воля[+:4 -:0 0:0 I:2]
жага[+:3 -:0 0:0 I:2]
хіть[+:8 -:0 0:0 I:2]
побажання[+:2 -:0 0:0 I:2]
хотіти[+:2 -:0 0:0 I:1]
жадати[+:2 -:0 0:0 I:2]
прагнути[+:1 -:0 0:0 I:0]
зичити[+:3 -:0 0:0 I:2]
жичити[+:1 -:0 0:0 I:2]
мріяти[+:1 -:3 0:0 I:2]
бажатися[+:2 -:0 0:0 I:2]
хотітися[+:1 -:0 0:0 I:1]
кортіти[+:2 -:0 0:0 I:2]
бажаючий[+:1 -:0 0:0 I:4]
який_хоче[+:1 -:0 0:0 I:5]
сповнений_бажання[+:1 -:0 0:0 I:5]
п-к_охочий[+:1 -:0 0:0 I:5]
жадущий[+:1 -:0 0:0 I:5]
спраглий[+:4 -:3 0:0 I:3]
бажаючі[+:1 -:0 0:0 I:5]
хто_хоче[+:1 -:0 0:0 I:5]
основа[+:10 -:2 0:0 I:2]
ґрунт[+:5 -:2 0:1 I:3]
підвалина[+:5 -:0 0:0 I:3]
опертя[+:5 -:0 0:0 I:3]
гуртівня[+:1 -:0 0:0 I:4]
склеп[+:3 -:0 0:0 I:2]
скла[+:1 -:0 0:0 I:4]
ринок[+:1 -:0 0:0 I:2]
ярмарок[+:2 -:0 0:0 I:2]
тандита[+:1 -:0 0:0 I:2]
товчок[+:2 -:0 0:0 I:2]
базарний[+:0 -:3 0:0 I:2]
ринковий[+:0 -:1 0:0 I:3]
вуличний[+:0 -:6 0:0 I:2]
брутальний[+:0 -:1 0:0 I:1]
вульґарний[+:0 -:3 0:0 I:2]
нелітературний[+:0 -:2 0:0 I:3]
некультурний[+:0 -:3 0:0 I:3]
базіка[+:1 -:0 0:0 I:3]
базікало[+:1 -:0 0:0 I:4]
дурноляп[+:1 -:0 0:0 I:4]
клепало[+:1 -:0 0:0 I:4]
патякало[+:1 -:0 0:0 I:4]
талабаляндрасник[+:1 -:0 0:0 I:4]
цокотун[+:1 -:0 0:0 I:4]
торохтій[+:1 -:0 0:0 I:4]
пустомолот[+:1 -:0 0:0 I:4]
пустодзвін[+:1 -:0 0:0 I:4]
пустомеля[+:1 -:0 0:0 I:4]
балакун[+:2 -:0 0:0 I:4]
фанфарон[+:1 -:0 0:0 I:4]
верзякання[+:1 -:0 0:0 I:4]
пустомолотство[+:1 -:0 0:0 I:4]
базікати[+:0 -:4 0:0 I:4]
патякати[+:0 -:7 0:0 I:4]
базуватися[+:0 -:3 0:0 I:3]
ґрунтуватися[+:0 -:2 0:0 I:2]
опиратися[+:5 -:2 0:0 I:3]
мати_прописку[+:0 -:1 0:0 I:4]
байдак[+:0 -:2 0:0 I:5]
великий_човен[+:0 -:1 0:0 I:6]
невелике_судно[+:0 -:1 0:0 I:6]
чайка[+:0 -:2 0:0 I:5]
човен[+:0 -:3 0:0 I:4]
байдикувати[+:0 -:2 0:0 I:3]
байдувати[+:0 -:1 0:0 I:4]
ледарювати[+:0 -:1 0:0 I:2]
дармувати[+:0 -:4 0:0 I:3]
гультяювати[+:0 -:1 0:0 I:4]
байдики_бити[+:0 -:1 0:0 I:4]
посиденьки_справляти[+:0 -:1 0:0 I:4]
ловити_ґав[+:0 -:1 0:0 I:4]
тинятися_без_діла[+:0 -:1 0:0 I:4]
ханьки_м'яти[+:0 -:1 0:0 I:4]
байдужно[+:0 -:1 0:0 I:3]
байдужки[+:0 -:1 0:0 I:3]
байдужливо[+:0 -:1 0:0 I:3]
безпристрасно[+:0 -:1 0:0 I:3]
все_одно[+:0 -:4 0:0 I:2]
однаково[+:0 -:2 0:0 I:2]
ні_гірко_ні_солодко[+:0 -:1 0:0 I:3]
ні_холодно_ні_жарко[+:0 -:1 0:0 I:3]
хоч_би_що[+:0 -:1 0:0 I:3]
і_за_вухом_не_свербить[+:0 -:1 0:0 I:3]
кисло_кому_в_борщ[+:0 -:1 0:0 I:3]
байдужісінько[+:0 -:1 0:0 I:3]
безпристрасний[+:5 -:0 0:0 I:2]
незацікавлений[+:2 -:0 0:0 I:3]
нечулий[+:2 -:0 0:0 I:2]
нечутливий[+:2 -:0 0:0 I:3]
незворушний[+:7 -:2 0:0 I:2]
індеферентний[+:1 -:0 0:0 I:3]
холодний[+:4 -:0 0:0 I:1]
напівсонний[+:5 -:1 0:0 I:2]
байдужливий[+:1 -:0 0:0 I:3]
байка[+:2 -:0 0:0 I:2]
казка[+:3 -:0 0:0 I:2]
брехенька[+:1 -:1 0:0 I:3]
вигадка[+:1 -:0 0:0 I:1]
фантазія[+:4 -:1 0:0 I:2]
небувальщина[+:2 -:0 0:0 I:1]
небилиця[+:2 -:0 0:0 I:2]
бакенбарди[+:0 -:0 0:0 I:-1]
баки[+:0 -:0 0:0 I:-1]
бурці[+:0 -:0 0:0 I:-1]
бактерія[+:0 -:1 0:0 I:4]
бациля[+:0 -:1 0:0 I:3]
вакханалія[+:1 -:1 0:0 I:3]
пиятика[+:0 -:1 0:0 I:3]
бенкетування[+:0 -:1 0:0 I:3]
оргія[+:0 -:2 0:0 I:2]
розгул[+:1 -:0 0:0 I:2]
говорення[+:1 -:0 0:0 I:1]
балачка[+:5 -:0 0:0 I:2]
бесіда[+:3 -:0 0:0 I:2]
гутірка[+:4 -:0 0:0 I:2]
баляси[+:2 -:0 0:0 I:3]
просторікування[+:1 -:0 0:0 I:3]
багатослів'я[+:1 -:0 0:0 I:3]
балу-балу[+:1 -:0 0:0 I:3]
балакання[+:1 -:0 0:0 I:3]
балаки[+:1 -:0 0:0 I:3]
балаканка[+:1 -:0 0:0 I:3]
балакати[+:0 -:2 0:0 I:3]
розмовляти[+:0 -:1 0:0 I:2]
бесідувати[+:0 -:1 0:0 I:4]
гуторити[+:0 -:2 0:0 I:3]
гомоніти[+:1 -:4 0:0 I:3]
говорити[+:0 -:4 0:0 I:2]
казати[+:0 -:11 0:0 I:3]
балака[+:1 -:0 0:0 I:5]
говорун[+:1 -:0 0:0 I:5]
лепетун[+:1 -:0 0:0 I:5]
говорило[+:1 -:0 0:0 I:5]
у_красномовець[+:1 -:0 0:0 I:5]
н_базіка[+:1 -:0 0:0 I:5]
балакучий[+:2 -:1 0:0 I:4]
говіркий[+:3 -:0 0:0 I:5]
балакливий[+:2 -:0 0:0 I:5]
лепетливий[+:2 -:0 0:0 I:5]
гомінливий[+:3 -:0 0:0 I:4]
велемовний[+:1 -:0 0:0 I:5]
щебетливий[+:2 -:0 0:0 I:3]
язикатий[+:1 -:2 0:0 I:4]
слизькоязикий[+:1 -:0 0:0 I:5]
баламут[+:0 -:5 0:1 I:3]
і_баламута_бунтівник[+:0 -:1 0:0 I:4]
підбехтувач[+:0 -:3 0:0 I:3]
каламутник[+:0 -:3 0:0 I:3]
бешкетник[+:0 -:3 0:0 I:2]
звабник[+:0 -:3 0:0 I:3]
спокусник[+:0 -:3 0:0 I:3]
скумбрія[+:0 -:2 0:0 I:4]
макрель[+:0 -:2 0:0 I:4]
баламута[+:0 -:5 0:1 I:3]
і_баламут_бунтівник[+:0 -:1 0:0 I:4]
баламутити[+:0 -:6 0:0 I:3]
збаламучувати[+:0 -:4 0:0 I:3]
збурювати[+:1 -:1 0:0 I:2]
каламутити[+:0 -:8 0:0 I:3]
колотити[+:0 -:5 0:0 I:3]
мутити_світом[+:0 -:1 0:0 I:4]
бунтувати[+:0 -:2 0:0 I:3]
підбурювати[+:1 -:3 0:0 I:2]
намовляти[+:0 -:8 0:0 I:3]
бентежити[+:1 -:10 0:0 I:4]
хвилювати[+:4 -:12 0:0 I:3]
балка[+:0 -:3 0:0 I:3]
яр[+:1 -:2 0:0 I:3]
яруга[+:0 -:2 0:0 I:4]
виярок[+:0 -:2 0:0 I:4]
вибалок[+:0 -:2 0:0 I:4]
западина[+:0 -:1 0:0 I:2]
западинка[+:0 -:1 0:0 I:4]
байрак[+:0 -:1 0:0 I:3]
долина[+:0 -:1 0:1 I:3]
улоговина[+:0 -:4 0:0 I:3]
балювати[+:0 -:1 0:0 I:3]
гуляти[+:0 -:2 0:0 I:2]
бенкетувати[+:0 -:2 0:0 I:3]
балянс[+:2 -:0 0:0 I:4]
баланс[+:2 -:0 0:0 I:5]
співвідношення[+:2 -:0 0:0 I:4]
рівновага[+:1 -:0 0:0 I:4]
баляндраси[+:2 -:0 0:0 I:3]
пусті_балачки[+:1 -:0 0:0 I:4]
ще_балаканина[+:1 -:0 0:0 I:4]
баляст[+:0 -:0 0:0 I:3]
баласт[+:0 -:0 0:0 I:4]
зайвина[+:1 -:0 0:0 I:3]
зайвий_тягар[+:0 -:0 0:0 I:4]
обуза[+:1 -:0 0:1 I:2]
баль[+:1 -:0 0:0 I:2]
бенкет[+:5 -:1 0:0 I:3]
гуляння[+:3 -:0 0:0 I:2]
гулянка[+:1 -:0 0:0 I:1]
бал[+:2 -:0 0:0 I:3]
баль-маскара[+:1 -:0 0:0 I:3]
бальзам[+:0 -:0 0:0 I:3]
ліки[+:1 -:0 0:1 I:2]
панацея[+:0 -:0 0:0 I:3]
жива_вода[+:1 -:0 0:0 I:4]
бальотуватися[+:0 -:0 0:0 I:-1]
кандидувати[+:0 -:0 0:0 I:-1]
виставляти_кандидатуру[+:0 -:0 0:0 I:-1]
банальний[+:1 -:0 0:0 I:1]
утертий[+:1 -:0 0:0 I:2]
неориґінальний[+:1 -:0 0:0 I:2]
тривіяльний[+:1 -:0 0:0 I:2]
заяложений[+:3 -:1 0:0 I:2]
стоптаний[+:1 -:0 0:0 I:2]
заїжджений[+:1 -:0 0:0 I:2]
несвіжий[+:1 -:0 0:0 I:0]
штампований_з_бородою[+:1 -:0 0:0 I:2]
буденний[+:3 -:1 0:0 I:2]
сірий[+:5 -:2 0:0 I:2]
примітивний[+:3 -:3 0:0 I:2]
банальність[+:1 -:0 0:0 I:2]
загальник[+:1 -:0 0:0 I:3]
банда[+:5 -:0 0:0 I:4]
зграя[+:8 -:0 0:0 I:3]
кліка[+:4 -:0 0:0 I:4]
мафія[+:3 -:0 0:0 I:4]
ватага[+:1 -:0 0:0 I:3]
юрба[+:2 -:0 0:0 I:3]
жр_шпана[+:1 -:0 0:0 I:5]
бандаж[+:0 -:0 0:1 I:3]
пов'язка[+:0 -:1 0:1 I:4]
опаска[+:0 -:1 0:1 I:4]
перев'язка[+:0 -:0 0:1 I:4]
обід[+:0 -:1 0:3 I:3]
обруч[+:0 -:0 0:1 I:2]
шина[+:0 -:0 0:3 I:3]
бандероля[+:0 -:0 0:0 I:5]
перепаска[+:0 -:0 0:0 I:6]
бандероль[+:0 -:0 0:0 I:6]
бандит[+:0 -:1 0:0 I:3]
грабіжник[+:0 -:2 0:0 I:3]
розбійник[+:0 -:3 0:0 I:3]
розбишака[+:0 -:3 0:0 I:2]
зарізяка[+:0 -:3 0:0 I:4]
різун[+:0 -:3 0:0 I:4]
горлоріз[+:0 -:3 0:0 I:4]
ґангстер[+:0 -:1 0:0 I:4]
мафіозо[+:0 -:1 0:0 I:4]
бандита[+:0 -:1 0:0 I:4]
банкрутство[+:0 -:6 0:0 I:3]
крах[+:0 -:6 0:0 I:3]
провал[+:0 -:3 0:0 I:2]
фіяско[+:0 -:3 0:0 I:3]
неспроможність[+:0 -:1 0:0 I:3]
банкрутувати[+:0 -:1 0:0 I:3]
за_вилітати_в_трубу[+:0 -:1 0:0 I:4]
банувати[+:1 -:2 0:0 I:4]
сумувати[+:1 -:3 0:0 I:3]
журитися[+:0 -:3 0:0 I:3]
бо<тліти>_серцем[+:1 -:0 0:0 I:3]
баня[+:0 -:1 0:1 I:2]
маківка[+:0 -:1 0:0 I:2]
глава[+:0 -:1 0:0 I:1]
копула[+:0 -:0 0:0 I:3]
склепіння[+:2 -:0 0:0 I:3]
шатро[+:1 -:0 0:0 I:3]
намет[+:5 -:0 0:0 I:3]
банька[+:0 -:0 0:1 I:3]
слоїк[+:0 -:0 0:1 I:4]
банка[+:0 -:0 0:2 I:4]
булька[+:0 -:0 0:1 I:4]
бульбашка[+:0 -:0 0:1 I:4]
куля[+:0 -:0 0:1 I:3]
кулька[+:0 -:0 0:2 I:4]
банькатий[+:2 -:0 0:0 I:5]
окатий[+:1 -:0 0:0 I:6]
зіркатий[+:1 -:0 0:0 I:4]
балухатий[+:1 -:0 0:0 I:6]
витрішкуватий[+:1 -:0 0:0 I:4]
вирячкуватий[+:1 -:0 0:0 I:6]
лупатий[+:1 -:0 0:0 I:6]
булькатий[+:1 -:0 0:0 I:6]
вирлоокий[+:1 -:0 0:0 I:6]
пукатий[+:1 -:0 0:0 I:6]
пукастий[+:1 -:0 0:0 I:6]
баньки[+:1 -:0 0:0 I:2]
більма[+:2 -:0 0:0 I:3]
балухи[+:2 -:0 0:0 I:3]
вирла[+:2 -:0 0:0 I:2]
сліпаки[+:2 -:0 0:0 I:3]
сліпи[+:2 -:0 0:0 I:2]
очі[+:1 -:0 0:0 I:1]
бар[+:1 -:0 0:0 I:1]
ресторан[+:1 -:0 0:0 I:0]
кафе[+:2 -:0 0:0 I:1]
пивна[+:1 -:0 0:0 I:2]
шинок[+:2 -:0 0:0 I:1]
бараболя[+:1 -:0 0:0 I:4]
картопля[+:2 -:0 0:0 I:4]
бульба[+:1 -:0 0:0 I:3]
магдебурка[+:1 -:0 0:0 I:5]
барбар[+:1 -:1 0:0 I:3]
і_варвар_дикун[+:0 -:0 0:0 I:4]
бузувір[+:0 -:4 0:1 I:4]
